tipo_aviso,tipo_orden,area,planta,fecha,costo_total,trabajo_real
inspect,CO4,AR-17,PL-3,2017-08-07,3194040.0,18.0
inspect,CO4,AR-17,PL-3,2017-09-18,750000.0,8.8
inspect,CO4,AR-17,PL-3,2017-10-02,5120960.64,28.8
inspect,CO4,AR-17,PL-3,2017-11-27,2149717.9,2.0
inspect,CO4,AR-17,PL-3,2017-12-25,1892000.0,0.3
inspect,CO4,AR-17,PL-3,2018-01-08,836120.17,13.0
inspect,CO4,AR-17,PL-3,2018-02-05,2587125.82,6.5
inspect,CO4,AR-17,PL-3,2018-02-26,1220412.6,7.8
inspect,CO4,AR-17,PL-3,2018-03-12,2856120.0,18.900000000000002
inspect,CO4,AR-17,PL-3,2018-03-26,3355772.8,20.5
inspect,CO4,AR-17,PL-3,2018-04-02,1491179.75,44.0
inspect,CO4,AR-17,PL-3,2018-04-09,36777.65,15.5
inspect,CO4,AR-17,PL-3,2018-04-16,200000.0,7.3
inspect,CO4,AR-17,PL-3,2018-05-07,1225437.41,8.7
inspect,CO4,AR-17,PL-3,2018-05-21,961986.0,15.0
inspect,CO4,AR-17,PL-3,2018-05-28,432407.0,18.0
inspect,CO4,AR-17,PL-3,2018-06-11,5055727.41,35.5
inspect,CO4,AR-17,PL-3,2018-06-18,10826050.18,40.5
inspect,CO4,AR-17,PL-3,2018-06-25,7662536.750000001,29.5
inspect,CO4,AR-17,PL-3,2018-07-02,3174549.8,5.0
inspect,CO4,AR-17,PL-3,2018-08-13,1307275.45,19.0
inspect,CO4,AR-17,PL-3,2018-08-20,1743868.09,7.199999999999999
inspect,CO4,AR-17,PL-3,2018-08-27,2959723.19,29.5
inspect,CO4,AR-17,PL-3,2018-09-03,7400441.74,9.7
inspect,CO4,AR-17,PL-3,2018-09-24,10698186.370000001,40.3
inspect,CO4,AR-17,PL-3,2018-10-01,391178.23,3.5
inspect,CO4,AR-17,PL-3,2018-10-08,432407.14,10.799999999999999
inspect,CO4,AR-17,PL-3,2018-10-15,2472365.08,18.1
inspect,CO4,AR-17,PL-3,2018-11-19,1450389.52,34.0
inspect,CO4,AR-17,PL-3,2018-12-03,5378055.64,27.400000000000002
inspect,CO4,AR-17,PL-4,2017-01-16,181917.24,3.0
inspect,CO4,AR-17,PL-4,2017-01-23,776585.23,9.5
inspect,CO4,AR-17,PL-4,2017-01-30,8382954.239999999,31.7
inspect,CO4,AR-17,PL-4,2017-02-13,1297482.79,2.0
inspect,CO4,AR-17,PL-4,2017-02-20,3881442.04,9.25
inspect,CO4,AR-17,PL-4,2017-03-13,844200.0,4.0
inspect,CO4,AR-17,PL-4,2017-03-20,12031.15,5.0
inspect,CO4,AR-17,PL-4,2017-03-27,6121571.07,26.5
inspect,CO4,AR-17,PL-4,2017-05-01,1821038.0,10.5
inspect,CO4,AR-17,PL-4,2017-05-29,1298073.49,1.5
inspect,CO4,AR-17,PL-4,2017-06-05,3501453.4,40.0
inspect,CO4,AR-17,PL-4,2017-06-12,926168.07,1.0
inspect,CO4,AR-17,PL-4,2017-08-07,592000.0,5.0
inspect,CO4,AR-17,PL-4,2017-08-14,6937.98,2.0
inspect,CO4,AR-17,PL-4,2017-08-28,309200.0,1.0
inspect,CO4,AR-17,PL-4,2017-09-18,51666.67,6.5
inspect,CO4,AR-17,PL-4,2017-09-25,2676286.27,65.25
inspect,CO4,AR-17,PL-4,2017-10-09,1327640.34,12.0
inspect,CO4,AR-17,PL-4,2017-12-04,335000.0,2.0
inspect,CO4,AR-17,PL-4,2018-01-29,183040.86,3.0
inspect,CO4,AR-17,PL-4,2018-03-19,861427.26,1.0
inspect,CO4,AR-17,PL-4,2018-03-26,905562.64,3.0
inspect,CO4,AR-17,PL-4,2018-04-02,1488102.29,4.0
inspect,CO4,AR-17,PL-4,2018-04-16,2634043.16,12.2
inspect,CO4,AR-17,PL-4,2018-05-21,2475575.63,3.0
inspect,CO4,AR-17,PL-4,2018-06-11,33757545.919999994,392.0
inspect,CO4,AR-17,PL-4,2018-07-02,1149397.8199999998,2.0
inspect,CO4,AR-17,PL-4,2018-07-16,840413.22,2.5
inspect,CO4,AR-17,PL-4,2018-07-30,2488355.81,5.0
inspect,CO4,AR-17,PL-4,2018-10-29,542773.6799999999,5.0
inspect,CO4,AR-17,PL-5,2017-01-02,891680.12,2.5
inspect,CO4,AR-17,PL-5,2017-01-09,5473075.59,30.25
inspect,CO4,AR-17,PL-5,2017-01-16,3386682.33,4.0
inspect,CO4,AR-17,PL-5,2017-01-23,201345.78999999998,21.25
inspect,CO4,AR-17,PL-5,2017-01-30,10625087.32,17.0
inspect,CO4,AR-17,PL-5,2017-02-13,11850099.08,70.75
inspect,CO4,AR-17,PL-5,2017-02-27,194200.0,3.0
inspect,CO4,AR-17,PL-5,2017-03-06,43353038.08,232.5
inspect,CO4,AR-17,PL-5,2017-03-13,107226.0,1.0
inspect,CO4,AR-17,PL-5,2017-03-27,1426813.73,9.5
inspect,CO4,AR-17,PL-5,2017-04-17,494911.1,10.0
inspect,CO4,AR-17,PL-5,2017-05-01,6353171.68,10.0
inspect,CO4,AR-17,PL-5,2017-05-08,14468875.84,23.0
inspect,CO4,AR-17,PL-5,2017-05-22,1825605.49,14.0
inspect,CO4,AR-17,PL-5,2017-05-29,8842065.77,10.0
inspect,CO4,AR-17,PL-5,2017-06-19,7756783.15,37.0
inspect,CO4,AR-17,PL-5,2017-06-26,424377.97000000003,4.5
inspect,CO4,AR-17,PL-5,2017-07-03,255460.84,8.25
inspect,CO4,AR-17,PL-5,2017-07-10,5537128.72,12.0
inspect,CO4,AR-17,PL-5,2017-07-17,2518.57,1.25
inspect,CO4,AR-17,PL-5,2017-07-24,169655.95,5.5
inspect,CO4,AR-17,PL-5,2017-07-31,4982580.89,7.75
inspect,CO4,AR-17,PL-5,2017-08-07,36000.0,2.0
inspect,CO4,AR-17,PL-5,2017-08-14,4909873.9,20.75
inspect,CO4,AR-17,PL-5,2017-08-21,4467533.100000001,15.75
inspect,CO4,AR-17,PL-5,2017-09-11,23445787.76,12.5
inspect,CO4,AR-17,PL-5,2017-10-02,1672144.12,2.0
inspect,CO4,AR-17,PL-5,2017-10-09,896000.0,11.25
inspect,CO4,AR-17,PL-5,2017-10-16,338884.16000000003,9.0
inspect,CO4,AR-17,PL-5,2017-10-30,485286.0,15.25
inspect,CO4,AR-17,PL-5,2017-11-13,205016.52,2.5
inspect,CO4,AR-17,PL-5,2017-11-20,200400.0,11.25
inspect,CO4,AR-17,PL-5,2017-12-04,7815980.77,7.75
inspect,CO4,AR-17,PL-5,2017-12-11,29845.809999999998,13.75
inspect,CO4,AR-17,PL-5,2017-12-18,77391.78,2.25
inspect,CO4,AR-17,PL-5,2018-01-08,14226545.97,47.0
inspect,CO4,AR-17,PL-5,2018-01-15,2418521.13,17.0
inspect,CO4,AR-17,PL-5,2018-01-29,3449399.43,2.0
inspect,CO4,AR-17,PL-5,2018-02-05,1443400.0,19.5
inspect,CO4,AR-17,PL-5,2018-02-12,4058731.8,24.75
inspect,CO4,AR-17,PL-5,2018-02-19,2468872.5,15.75
inspect,CO4,AR-17,PL-5,2018-02-26,451814.78,4.0
inspect,CO4,AR-17,PL-5,2018-03-05,455514.93,15.75
inspect,CO4,AR-17,PL-5,2018-03-12,1089599.8399999999,17.0
inspect,CO4,AR-17,PL-5,2018-03-19,239726.47999999998,8.0
inspect,CO4,AR-17,PL-5,2018-03-26,1161331.45,21.25
inspect,CO4,AR-17,PL-5,2018-04-02,1443445.46,13.0
inspect,CO4,AR-17,PL-5,2018-04-09,4131777.08,34.3
inspect,CO4,AR-17,PL-5,2018-04-16,2542666.67,9.75
inspect,CO4,AR-17,PL-5,2018-04-23,2594866.0300000003,13.5
inspect,CO4,AR-17,PL-5,2018-04-30,3613134.74,11.0
inspect,CO4,AR-17,PL-5,2018-05-07,45060.0,10.25
inspect,CO4,AR-17,PL-5,2018-05-14,7154123.63,70.75
inspect,CO4,AR-17,PL-5,2018-05-28,855677.7699999999,57.25
inspect,CO4,AR-17,PL-5,2018-06-11,9713068.48,21.75
inspect,CO4,AR-17,PL-5,2018-06-18,2243086.0000000005,28.0
inspect,CO4,AR-17,PL-5,2018-06-25,197575.0,1.0
inspect,CO4,AR-17,PL-5,2018-07-09,3884071.15,32.5
inspect,CO4,AR-17,PL-5,2018-07-23,3057817.25,35.75
inspect,CO4,AR-17,PL-5,2018-07-30,369211.36,6.75
inspect,CO4,AR-17,PL-5,2018-08-06,6387797.43,31.0
inspect,CO4,AR-17,PL-5,2018-08-13,884455.4299999999,9.0
inspect,CO4,AR-17,PL-5,2018-08-27,2110812.79,7.0
inspect,CO4,AR-17,PL-5,2018-09-03,405507.47,8.5
inspect,CO4,AR-17,PL-5,2018-09-10,1350809.96,10.45
inspect,CO4,AR-17,PL-5,2018-09-17,2640854.8899999997,35.45
inspect,CO4,AR-17,PL-5,2018-09-24,1973476.3,48.650000000000006
inspect,CO4,AR-17,PL-5,2018-10-08,68023.5,9.649999999999999
inspect,CO4,AR-17,PL-5,2018-10-15,1879315.75,4.0
inspect,CO4,AR-17,PL-5,2018-10-22,2759460.5,11.5
inspect,CO4,AR-17,PL-5,2018-11-05,543350.0,8.0
inspect,CO4,AR-17,PL-5,2018-11-12,2191803.14,5.25
inspect,CO4,AR-17,PL-5,2018-12-03,580000.0,1.0
inspect,CO4,AR-17,PL-5,2018-12-10,2939300.0,4.7
inspect,CO4,AR-17,PL-5,2018-12-24,2834508.06,24.0
inspect,CO4,AR-17,PL-6,2017-01-09,5263021.18,29.5
inspect,CO4,AR-17,PL-6,2017-01-16,9867067.5,26.7
inspect,CO4,AR-17,PL-6,2017-01-23,1241251.45,13.5
inspect,CO4,AR-17,PL-6,2017-02-06,1906868.93,23.0
inspect,CO4,AR-17,PL-6,2017-02-13,15251282.589999998,32.7
inspect,CO4,AR-17,PL-6,2017-02-20,1276864.51,41.400000000000006
inspect,CO4,AR-17,PL-6,2017-02-27,131007.71,10.5
inspect,CO4,AR-17,PL-6,2017-03-27,19986851.21,18.299999999999997
inspect,CO4,AR-17,PL-6,2017-04-03,4673815.0,29.099999999999998
inspect,CO4,AR-17,PL-6,2017-04-10,19451040.14,23.8
inspect,CO4,AR-17,PL-6,2017-04-17,21660716.830000002,16.3
inspect,CO4,AR-17,PL-6,2017-04-24,1351370.0,4.0
inspect,CO4,AR-17,PL-6,2017-05-08,827910.25,17.5
inspect,CO4,AR-17,PL-6,2017-05-22,9187599.129999999,15.5
inspect,CO4,AR-17,PL-6,2017-05-29,117074.28,14.2
inspect,CO4,AR-17,PL-6,2017-06-05,30285.71,6.0
inspect,CO4,AR-17,PL-6,2017-06-12,6452564.659999999,45.5
inspect,CO4,AR-17,PL-6,2017-06-26,810924.54,9.7
inspect,CO4,AR-17,PL-6,2017-07-03,30996.0,3.0
inspect,CO4,AR-17,PL-6,2017-07-10,1308830.58,11.9
inspect,CO4,AR-17,PL-6,2017-07-17,2915726.32,9.0
inspect,CO4,AR-17,PL-6,2017-07-31,11051508.32,12.9
inspect,CO4,AR-17,PL-6,2017-08-07,4116609.53,7.0
inspect,CO4,AR-17,PL-6,2017-08-14,2004873.6,6.5
inspect,CO4,AR-17,PL-6,2017-08-21,134692.67,6.0
inspect,CO4,AR-17,PL-6,2017-09-04,23897259.16,13.5
inspect,CO4,AR-17,PL-6,2017-09-11,4182424.9699999997,6.0
inspect,CO4,AR-17,PL-6,2017-09-18,1239038.04,41.49999999999999
inspect,CO4,AR-17,PL-6,2017-09-25,260843.0,17.699999999999996
inspect,CO4,AR-17,PL-6,2017-10-09,46740.0,1.0
inspect,CO4,AR-17,PL-6,2017-10-16,770692.0,3.7
inspect,CO4,AR-17,PL-6,2017-10-23,981500.86,4.5
inspect,CO4,AR-17,PL-6,2017-10-30,244136.07,7.5
inspect,CO4,AR-17,PL-6,2017-11-20,1243695.98,3.0
inspect,CO4,AR-17,PL-6,2017-12-11,1610057.33,12.2
inspect,CO4,AR-17,PL-6,2017-12-18,1845474.88,8.7
inspect,CO4,AR-17,PL-6,2018-01-01,603274.95,5.0
inspect,CO4,AR-17,PL-6,2018-01-08,629596.01,12.5
inspect,CO4,AR-17,PL-6,2018-01-15,203299.69,8.2
inspect,CO4,AR-17,PL-6,2018-01-22,2259622.07,14.7
inspect,CO4,AR-17,PL-6,2018-02-05,1702037.48,5.0
inspect,CO4,AR-17,PL-6,2018-02-12,228772.6,13.8
inspect,CO4,AR-17,PL-6,2018-02-19,548097.46,8.0
inspect,CO4,AR-17,PL-6,2018-02-26,3144280.48,18.2
inspect,CO4,AR-17,PL-6,2018-03-12,446000.0,4.0
inspect,CO4,AR-17,PL-6,2018-03-19,5579342.0,17.0
inspect,CO4,AR-17,PL-6,2018-03-26,106190.0,8.7
inspect,CO4,AR-17,PL-6,2018-04-09,3916760.1100000003,22.299999999999997
inspect,CO4,AR-17,PL-6,2018-04-16,569271.73,15.0
inspect,CO4,AR-17,PL-6,2018-04-23,9528984.0,4.41
inspect,CO4,AR-17,PL-6,2018-04-30,4075489.36,55.0
inspect,CO4,AR-17,PL-6,2018-05-07,1161500.0,15.2
inspect,CO4,AR-17,PL-6,2018-05-14,64425978.19,96.5
inspect,CO4,AR-17,PL-6,2018-05-21,265838.0,2.9000000000000004
inspect,CO4,AR-17,PL-6,2018-05-28,2104094.79,11.5
inspect,CO4,AR-17,PL-6,2018-06-04,682593.1,21.0
inspect,CO4,AR-17,PL-6,2018-06-25,1697920.0,5.0
inspect,CO4,AR-17,PL-6,2018-07-02,3555089.87,66.9
inspect,CO4,AR-17,PL-6,2018-07-23,397371.96,12.3
inspect,CO4,AR-17,PL-6,2018-08-06,1734875.8599999999,27.9
inspect,CO4,AR-17,PL-6,2018-08-13,606165.0,13.1
inspect,CO4,AR-17,PL-6,2018-08-20,274267.13,2.0
inspect,CO4,AR-17,PL-6,2018-08-27,465933.0,2.5
inspect,CO4,AR-17,PL-6,2018-09-24,67319.28,35.0
inspect,CO4,AR-17,PL-6,2018-10-22,2542616.61,5.5
inspect,CO4,AR-17,PL-6,2018-10-29,2763154.25,97.0
inspect,CO4,AR-17,PL-6,2018-11-05,2764540.0,21.7
inspect,CO4,AR-17,PL-6,2018-11-12,7894841.37,13.2
inspect,CO4,AR-17,PL-6,2018-11-19,2101380.0,5.0
inspect,CO4,AR-17,PL-6,2018-11-26,2198250.63,27.400000000000002
inspect,CO4,AR-17,PL-6,2018-12-03,158779.34,9.8
inspect,CO4,AR-17,PL-6,2018-12-10,1633858.48,5.0
inspect,CO4,AR-17,PL-6,2018-12-17,57816.0,7.6
inspect,CO4,AR-18,PL-1,2017-01-02,3899035.5000000005,34.7
inspect,CO4,AR-18,PL-1,2017-01-09,2180240.61,11.4
inspect,CO4,AR-18,PL-1,2017-01-16,1381775.0,21.7
inspect,CO4,AR-18,PL-1,2017-01-23,190875.86,7.5
inspect,CO4,AR-18,PL-1,2017-01-30,545116.3500000001,37.8
inspect,CO4,AR-18,PL-1,2017-02-06,9767645.290000001,22.8
inspect,CO4,AR-18,PL-1,2017-02-13,1103642.97,3.6
inspect,CO4,AR-18,PL-1,2017-02-20,6199499.649999999,41.0
inspect,CO4,AR-18,PL-1,2017-02-27,95742.03,6.0
inspect,CO4,AR-18,PL-1,2017-03-06,1620511.15,26.7
inspect,CO4,AR-18,PL-1,2017-03-13,7449887.2,95.2
inspect,CO4,AR-18,PL-1,2017-03-20,2434546.16,3.0
inspect,CO4,AR-18,PL-1,2017-03-27,2655551.81,21.05
inspect,CO4,AR-18,PL-1,2017-04-03,644571.71,28.0
inspect,CO4,AR-18,PL-1,2017-04-10,6420563.97,13.8
inspect,CO4,AR-18,PL-1,2017-04-17,19936476.35,6.8
inspect,CO4,AR-18,PL-1,2017-05-01,1357415.81,0.4
inspect,CO4,AR-18,PL-1,2017-05-08,7419789.299999999,23.0
inspect,CO4,AR-18,PL-1,2017-05-15,4800688.54,18.2
inspect,CO4,AR-18,PL-1,2017-05-22,4505651.17,15.5
inspect,CO4,AR-18,PL-1,2017-05-29,651884.0,5.3
inspect,CO4,AR-18,PL-1,2017-06-05,1368059.35,15.7
inspect,CO4,AR-18,PL-1,2017-06-19,3367643.62,9.5
inspect,CO4,AR-18,PL-1,2017-07-03,983223.69,16.5
inspect,CO4,AR-18,PL-1,2017-07-24,1649915.0,21.5
inspect,CO4,AR-18,PL-1,2017-07-31,4997252.84,50.0
inspect,CO4,AR-18,PL-1,2017-08-07,11764692.780000001,2.5
inspect,CO4,AR-18,PL-1,2017-08-14,552584.74,0.5
inspect,CO4,AR-18,PL-1,2017-08-21,1102551.5,0.8
inspect,CO4,AR-18,PL-1,2017-08-28,4934121.4,12.0
inspect,CO4,AR-18,PL-1,2017-09-18,11805736.26,2.0
inspect,CO4,AR-18,PL-1,2017-09-25,968237.99,4.5
inspect,CO4,AR-18,PL-1,2017-10-02,2020465.2199999997,2.0
inspect,CO4,AR-18,PL-1,2017-10-23,786679.27,5.0
inspect,CO4,AR-18,PL-1,2017-10-30,5318733.63,7.0
inspect,CO4,AR-18,PL-1,2017-11-06,758876.08,1.5
inspect,CO4,AR-18,PL-1,2017-11-13,4224049.7299999995,8.0
inspect,CO4,AR-18,PL-1,2017-11-27,249386.37,35.5
inspect,CO4,AR-18,PL-1,2018-01-15,294116.48,2.5
inspect,CO4,AR-18,PL-1,2018-01-29,2263074.9,1.0
inspect,CO4,AR-18,PL-1,2018-02-12,8591784.36,39.2
inspect,CO4,AR-18,PL-1,2018-03-12,518537.93,13.0
inspect,CO4,AR-18,PL-1,2018-04-09,402451.1,4.0
inspect,CO4,AR-18,PL-1,2018-04-16,1356866.2400000002,37.5
inspect,CO4,AR-18,PL-1,2018-05-07,1165205.0,17.75
inspect,CO4,AR-18,PL-1,2018-05-14,444528.04,11.5
inspect,CO4,AR-18,PL-1,2018-05-28,64000.0,4.0
inspect,CO4,AR-18,PL-1,2018-06-04,3477953.1399999997,34.5
inspect,CO4,AR-18,PL-1,2018-06-11,32000.0,0.5
inspect,CO4,AR-18,PL-1,2018-06-18,927764.19,23.0
inspect,CO4,AR-18,PL-1,2018-06-25,1624539.27,10.5
inspect,CO4,AR-18,PL-1,2018-07-02,6806866.0,10.5
inspect,CO4,AR-18,PL-1,2018-07-09,1264916.6400000001,9.5
inspect,CO4,AR-18,PL-1,2018-07-16,155729.34,18.5
inspect,CO4,AR-18,PL-1,2018-07-23,1164000.0,25.0
inspect,CO4,AR-18,PL-1,2018-07-30,448953.83999999997,3.3
inspect,CO4,AR-18,PL-1,2018-08-06,3380835.46,19.6
inspect,CO4,AR-18,PL-1,2018-08-13,5464017.63,14.3
inspect,CO4,AR-18,PL-1,2018-08-20,24720.17,4.0
inspect,CO4,AR-18,PL-1,2018-08-27,36437.95,3.7
inspect,CO4,AR-18,PL-1,2018-09-03,2917171.7900000005,20.2
inspect,CO4,AR-18,PL-1,2018-09-17,358685.07,1.0
inspect,CO4,AR-18,PL-1,2018-09-24,1411464.9500000002,17.5
inspect,CO4,AR-18,PL-1,2018-10-01,1776611.5100000002,29.5
inspect,CO4,AR-18,PL-1,2018-10-08,2326287.4,4.5
inspect,CO4,AR-18,PL-1,2018-10-15,552009.3200000001,5.5
inspect,CO4,AR-18,PL-1,2018-10-22,117439.62,5.5
inspect,CO4,AR-18,PL-1,2018-10-29,454249.4,8.6
inspect,CO4,AR-18,PL-1,2018-11-05,1231000.0,1.4
inspect,CO4,AR-18,PL-1,2018-11-12,13736737.379999999,98.5
inspect,CO4,AR-18,PL-1,2018-11-19,21740300.069999997,248.20000000000002
inspect,CO4,AR-18,PL-1,2018-12-03,229596.0,7.5
inspect,CO4,AR-18,PL-1,2018-12-10,225612.91,12.0
inspect,CO4,AR-18,PL-1,2018-12-17,8793.48,2.5
inspect,CO4,AR-18,PL-1,2018-12-24,321523.88,9.0
inspect,CO4,AR-18,PL-1,2018-12-31,734957.14,2.5
inspect,CO4,AR-18,PL-2,2017-01-16,3852825.86,2.0
inspect,CO4,AR-18,PL-2,2017-02-06,35883245.33,176.5
inspect,CO4,AR-18,PL-2,2017-02-13,799914.42,29.0
inspect,CO4,AR-18,PL-2,2017-03-06,3627043.13,160.0
inspect,CO4,AR-18,PL-2,2017-03-13,2642800.0,1.0
inspect,CO4,AR-18,PL-2,2017-03-27,16483295.120000001,187.0
inspect,CO4,AR-18,PL-2,2017-04-03,7623104.25,160.0
inspect,CO4,AR-18,PL-2,2017-04-17,632000.0,2.0
inspect,CO4,AR-18,PL-2,2017-04-24,3944596.8400000003,52.0
inspect,CO4,AR-18,PL-2,2017-05-01,1203457.1600000001,52.0
inspect,CO4,AR-18,PL-2,2017-05-29,2590181.01,23.0
inspect,CO4,AR-18,PL-2,2017-06-05,8184592.2,101.0
inspect,CO4,AR-18,PL-2,2017-06-12,5476473.65,34.0
inspect,CO4,AR-18,PL-2,2017-06-19,2985572.24,34.0
inspect,CO4,AR-18,PL-2,2017-07-03,5404552.98,165.0
inspect,CO4,AR-18,PL-2,2017-07-10,127718.89,24.0
inspect,CO4,AR-18,PL-2,2017-07-24,8267895.760000001,82.0
inspect,CO4,AR-18,PL-2,2017-07-31,155716.0,75.0
inspect,CO4,AR-18,PL-2,2017-08-21,1888000.0,23.0
inspect,CO4,AR-18,PL-2,2017-08-28,1113830.02,7.0
inspect,CO4,AR-18,PL-2,2017-09-04,6110459.51,245.0
inspect,CO4,AR-18,PL-2,2017-09-11,1945780.56,66.083
inspect,CO4,AR-18,PL-2,2017-09-18,82350.21,54.0
inspect,CO4,AR-18,PL-2,2017-09-25,997884.8999999999,100.0
inspect,CO4,AR-18,PL-2,2017-10-02,5064879.62,76.0
inspect,CO4,AR-18,PL-2,2017-10-09,144000.0,27.0
inspect,CO4,AR-18,PL-2,2017-10-23,6796610.27,56.0
inspect,CO4,AR-18,PL-2,2017-10-30,1719422.3499999999,113.0
inspect,CO4,AR-18,PL-2,2017-11-06,583009.7,8.0
inspect,CO4,AR-18,PL-2,2017-11-13,605000.0,3.0
inspect,CO4,AR-18,PL-2,2017-11-20,114417.98,46.0
inspect,CO4,AR-18,PL-2,2017-11-27,1394324.5,90.0
inspect,CO4,AR-18,PL-2,2017-12-04,788938.5,118.0
inspect,CO4,AR-18,PL-2,2017-12-11,2679715.05,44.0
inspect,CO4,AR-18,PL-2,2017-12-18,1133554.62,4.0
inspect,CO4,AR-18,PL-2,2018-01-01,12575986.05,88.0
inspect,CO4,AR-18,PL-2,2018-01-22,948009.24,75.0
inspect,CO4,AR-18,PL-2,2018-01-29,1635832.34,39.0
inspect,CO4,AR-18,PL-2,2018-02-05,10494825.75,239.0
inspect,CO4,AR-18,PL-2,2018-02-26,13618282.63,28.0
inspect,CO4,AR-18,PL-2,2018-03-05,5822211.21,151.0
inspect,CO4,AR-18,PL-2,2018-04-02,2959815.09,12.0
inspect,CO4,AR-18,PL-2,2018-04-09,9985165.39,208.0
inspect,CO4,AR-18,PL-2,2018-04-30,1987257.1099999999,118.0
inspect,CO4,AR-18,PL-2,2018-05-07,16455303.51,171.0
inspect,CO4,AR-18,PL-2,2018-05-14,8408208.620000001,72.0
inspect,CO4,AR-18,PL-2,2018-05-21,8483751.96,89.5
inspect,CO4,AR-18,PL-2,2018-06-04,12240813.379999999,74.0
inspect,CO4,AR-18,PL-2,2018-06-11,5327869.43,149.5
inspect,CO4,AR-18,PL-2,2018-06-18,333700.0,18.0
inspect,CO4,AR-18,PL-2,2018-07-09,384380.0,116.0
inspect,CO4,AR-18,PL-2,2018-07-16,5627283.93,156.0
inspect,CO4,AR-18,PL-2,2018-07-23,7418572.920000001,156.0
inspect,CO4,AR-18,PL-2,2018-07-30,10230999.69,135.0
inspect,CO4,AR-18,PL-2,2018-08-06,4642000.0,20.0
inspect,CO4,AR-18,PL-2,2018-08-20,1303000.0,18.0
inspect,CO4,AR-18,PL-2,2018-08-27,7938878.149999999,229.0
inspect,CO4,AR-18,PL-2,2018-09-24,19174698.8,465.0
inspect,CO4,AR-18,PL-2,2018-10-01,333359.66000000003,42.0
inspect,CO4,AR-18,PL-2,2018-10-15,20680908.1,210.0
inspect,CO4,AR-18,PL-2,2018-10-22,23727437.179999996,292.5
inspect,CO4,AR-18,PL-2,2018-11-12,17450800.46,271.0
inspect,CO4,AR-18,PL-2,2018-11-19,2476595.48,34.0
inspect,CO4,AR-18,PL-2,2018-12-10,1687939.1199999999,197.0
inspect,CO4,AR-18,PL-2,2018-12-17,1559495.92,31.0
inspect,CO4,AR-18,PL-2,2018-12-31,10615180.259999998,144.0
inspect,CO4,AR-18,PL-3,2017-01-30,4148796.59,19.0
inspect,CO4,AR-18,PL-3,2017-02-27,239160.56,25.5
inspect,CO4,AR-18,PL-3,2017-04-10,1238360.0,36.0
inspect,CO4,AR-18,PL-3,2017-05-01,2171307.8,9.0
inspect,CO4,AR-18,PL-3,2017-05-22,30312037.599999998,4.0
inspect,CO4,AR-18,PL-3,2017-05-29,1085158.65,0.3
inspect,CO4,AR-18,PL-3,2017-07-17,2315899.34,1.1
inspect,CO4,AR-18,PL-3,2017-07-24,5817279.58,7.3999999999999995
inspect,CO4,AR-18,PL-3,2017-07-31,2185488.54,8.799999999999999
inspect,CO4,AR-18,PL-3,2017-08-07,8851528.66,10.0
inspect,CO4,AR-18,PL-3,2017-08-14,304812.0,3.5
inspect,CO4,AR-18,PL-3,2017-09-18,622220.0,8.0
inspect,CO4,AR-18,PL-3,2017-10-02,244548.48,19.6
inspect,CO4,AR-18,PL-3,2017-10-30,30034539.05,5.1
inspect,CO4,AR-18,PL-3,2017-11-13,78141.81,6.0
inspect,CO4,AR-18,PL-3,2017-11-27,1585000.0,0.3
inspect,CO4,AR-18,PL-3,2018-01-15,1608816.83,5.5
inspect,CO4,AR-18,PL-3,2018-02-12,248888.01,18.8
inspect,CO4,AR-18,PL-3,2018-04-02,7256333.78,14.6
inspect,CO4,AR-18,PL-3,2018-04-30,492470.0,6.5
inspect,CO4,AR-18,PL-3,2018-05-14,15200.01,11.3
inspect,CO4,AR-18,PL-3,2018-05-21,1178271.34,8.5
inspect,CO4,AR-18,PL-3,2018-05-28,425525.34,13.0
inspect,CO4,AR-18,PL-3,2018-07-02,674431.64,7.0
inspect,CO4,AR-18,PL-3,2018-07-30,506019.96,1.0
inspect,CO4,AR-18,PL-3,2018-09-24,7897795.8,7.0
inspect,CO4,AR-18,PL-3,2018-10-08,3535563.32,11.6
inspect,CO4,AR-18,PL-3,2018-11-05,13536.13,6.0
inspect,CO4,AR-18,PL-3,2018-11-12,1129926.77,8.3
inspect,CO4,AR-18,PL-3,2018-12-03,6998855.64,6.6
inspect,CO4,AR-18,PL-3,2018-12-17,26645.97,2.5999999999999996
inspect,CO4,AR-18,PL-4,2017-01-30,3020218.0,14.0
inspect,CO4,AR-18,PL-4,2017-02-20,359398.32,1.0
inspect,CO4,AR-18,PL-4,2017-03-27,1499216.45,17.0
inspect,CO4,AR-18,PL-4,2017-04-03,190000.0,1.0
inspect,CO4,AR-18,PL-4,2017-07-17,718795.8,2.0
inspect,CO4,AR-18,PL-4,2017-07-31,1009690.0,66.5
inspect,CO4,AR-18,PL-4,2017-09-11,1589587.07,2.0
inspect,CO4,AR-18,PL-4,2017-10-02,1900000.0,5.0
inspect,CO4,AR-18,PL-4,2017-10-30,41254.24,2.5
inspect,CO4,AR-18,PL-4,2017-12-11,1366544.0,11.5
inspect,CO4,AR-18,PL-4,2018-02-12,6486450.09,17.0
inspect,CO4,AR-18,PL-4,2018-02-19,222351.64,2.0
inspect,CO4,AR-18,PL-4,2018-03-19,2754136.14,7.0
inspect,CO4,AR-18,PL-4,2018-04-16,1913428.19,2.2
inspect,CO4,AR-18,PL-4,2018-04-23,1399800.0,4.0
